"hospital","test_code","instr_code","qc_name","qc_lot","date_performed","date","time","tech_code","shift","result","modifier","verbose","mean","sd"
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-09 01:52:00","2021-08-09","01:52:00",2994,3,6.37,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-09 04:30:00","2021-08-09","04:30:00",3691,1,6.37,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-09 07:08:00","2021-08-09","07:08:00",3686,1,6.36,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-09 08:10:00","2021-08-09","08:10:00",3686,1,6.32,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-09 08:52:00","2021-08-09","08:52:00",3686,1,6.33,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-09 08:55:00","2021-08-09","08:55:00",3686,1,6.28,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-09 09:28:00","2021-08-09","09:28:00",3286,2,6.36,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-09 10:45:00","2021-08-09","10:45:00",3686,2,6.39,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-09 12:06:00","2021-08-09","12:06:00",3686,2,6.43,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-09 13:52:00","2021-08-09","13:52:00",3286,2,6.41,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-09 14:56:00","2021-08-09","14:56:00",3686,2,6.4,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-09 15:47:00","2021-08-09","15:47:00",3646,2,6.39,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-09 15:47:00","2021-08-09","15:47:00",3646,2,6.43,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-09 17:57:00","2021-08-09","17:57:00",3646,2,6.43,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-09 19:06:00","2021-08-09","19:06:00",2160,3,6.41,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-09 21:02:00","2021-08-09","21:02:00",2160,3,6.38,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-09 21:49:00","2021-08-09","21:49:00",2160,3,6.35,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-09 21:49:00","2021-08-09","21:49:00",2160,3,6.38,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-09 23:54:00","2021-08-09","23:54:00",2994,3,6.35,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-10 04:35:00","2021-08-10","04:35:00",3779,1,6.37,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-10 06:15:00","2021-08-10","06:15:00",2994,1,6.37,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-10 08:01:00","2021-08-10","08:01:00",4486,2,6.37,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-10 08:30:00","2021-08-10","08:30:00",4486,2,6.36,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-10 09:28:00","2021-08-10","09:28:00",4486,2,6.34,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-10 11:28:00","2021-08-10","11:28:00",3646,2,6.47,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-10 12:31:00","2021-08-10","12:31:00",3646,2,6.39,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-10 13:16:00","2021-08-10","13:16:00",3286,2,6.38,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-10 14:06:00","2021-08-10","14:06:00",4486,2,6.38,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-10 14:56:00","2021-08-10","14:56:00",4486,2,6.38,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-10 15:35:00","2021-08-10","15:35:00",3646,2,6.38,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-10 16:06:00","2021-08-10","16:06:00",3686,3,6.39,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-10 16:31:00","2021-08-10","16:31:00",3686,3,6.41,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-10 17:27:00","2021-08-10","17:27:00",3686,3,6.39,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-10 18:58:00","2021-08-10","18:58:00",3686,3,6.42,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-10 20:38:00","2021-08-10","20:38:00",3686,3,6.4,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-11 00:12:00","2021-08-11","00:12:00",3897,3,6.39,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-11 01:11:00","2021-08-11","01:11:00",3897,3,6.4,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-11 03:52:00","2021-08-11","03:52:00",2994,1,6.41,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-11 05:26:00","2021-08-11","05:26:00",3897,1,6.36,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-11 07:35:00","2021-08-11","07:35:00",3691,1,6.39,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-11 09:27:00","2021-08-11","09:27:00",4486,2,6.34,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-11 09:27:00","2021-08-11","09:27:00",4486,2,6.35,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-11 09:27:00","2021-08-11","09:27:00",4486,2,6.38,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-11 09:51:00","2021-08-11","09:51:00",3691,2,6.24,"Fresh Control, repeat OK  1 2SD FAILURE","     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-11 09:51:00","2021-08-11","09:51:00",3691,2,6.32,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-11 10:25:00","2021-08-11","10:25:00",3691,2,6.32,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-11 12:23:00","2021-08-11","12:23:00",3691,2,6.4,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-11 15:55:00","2021-08-11","15:55:00",3646,2,6.39,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-11 17:00:00","2021-08-11","17:00:00",3779,3,6.42,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-11 21:10:00","2021-08-11","21:10:00",3779,3,6.37,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-11 23:56:00","2021-08-11","23:56:00",3897,3,6.31,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-12 05:53:00","2021-08-12","05:53:00",3897,1,6.26,"RECALIBRATED, CONTROL OK  1 2SD FAILURE","     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-12 05:53:00","2021-08-12","05:53:00",3897,1,6.28,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-12 05:53:00","2021-08-12","05:53:00",3897,1,6.39,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-12 08:53:00","2021-08-12","08:53:00",3286,2,6.47,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-12 11:49:00","2021-08-12","11:49:00",3286,2,6.43,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-12 12:10:00","2021-08-12","12:10:00",3286,2,6.36,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-12 12:58:00","2021-08-12","12:58:00",3686,2,6.45,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-12 15:27:00","2021-08-12","15:27:00",3646,2,6.41,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-12 16:47:00","2021-08-12","16:47:00",3691,2,6.46,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-13 00:05:00","2021-08-13","00:05:00",3897,3,6.27,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-13 01:48:00","2021-08-13","01:48:00",3897,1,6.29,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-13 07:13:00","2021-08-13","07:13:00",3686,1,6.28,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-13 08:58:00","2021-08-13","08:58:00",1636,2,6.27,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-13 11:41:00","2021-08-13","11:41:00",3686,2,6.28,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-13 12:59:00","2021-08-13","12:59:00",1636,2,6.3,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-13 17:37:00","2021-08-13","17:37:00",3880,3,6.28,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-13 18:01:00","2021-08-13","18:01:00",3880,3,6.3,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-14 00:43:00","2021-08-14","00:43:00",8084,3,6.28,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-14 02:09:00","2021-08-14","02:09:00",3779,1,6.27,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-14 08:45:00","2021-08-14","08:45:00",8084,2,6.26,"Fresh Control, repeat OK  1 2SD FAILURE","     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-14 08:45:00","2021-08-14","08:45:00",8084,2,6.38,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-14 09:11:00","2021-08-14","09:11:00",8084,2,6.42,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-14 11:47:00","2021-08-14","11:47:00",8084,2,6.38,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-14 12:55:00","2021-08-14","12:55:00",8084,2,6.39,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-14 16:08:00","2021-08-14","16:08:00",3145,2,6.37,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-14 21:57:00","2021-08-14","21:57:00",3145,3,6.44,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-15 00:57:00","2021-08-15","00:57:00",8067,1,6.36,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-15 08:14:00","2021-08-15","08:14:00",3286,1,6.41,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-15 10:29:00","2021-08-15","10:29:00",3286,2,6.38,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-15 12:40:00","2021-08-15","12:40:00",3286,2,6.39,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-15 16:38:00","2021-08-15","16:38:00",3880,2,6.38,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-16 01:46:00","2021-08-16","01:46:00",8070,1,6.36,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-16 07:05:00","2021-08-16","07:05:00",3366,1,6.4,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-16 08:15:00","2021-08-16","08:15:00",3366,1,6.35,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-16 08:54:00","2021-08-16","08:54:00",3366,1,6.39,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-16 10:37:00","2021-08-16","10:37:00",3366,2,6.39,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-16 15:23:00","2021-08-16","15:23:00",4218,2,6.38,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-16 17:20:00","2021-08-16","17:20:00",3880,3,6.41,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-16 21:12:00","2021-08-16","21:12:00",3880,3,6.45,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-17 00:56:00","2021-08-17","00:56:00",8084,1,6.31,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-17 05:36:00","2021-08-17","05:36:00",8084,1,6.33,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-17 12:20:00","2021-08-17","12:20:00",3286,2,6.36,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-17 12:24:00","2021-08-17","12:24:00",3366,2,6.31,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-17 13:41:00","2021-08-17","13:41:00",3366,2,6.37,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-17 15:50:00","2021-08-17","15:50:00",3930,2,6.39,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-17 17:10:00","2021-08-17","17:10:00",3930,2,6.42,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-17 22:02:00","2021-08-17","22:02:00",3930,3,6.4,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-18 00:25:00","2021-08-18","00:25:00",8084,1,6.36,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-18 06:56:00","2021-08-18","06:56:00",3366,1,6.4,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-18 08:42:00","2021-08-18","08:42:00",3366,1,6.4,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
"SPH","KQ","PADV1","CH2","92902 EXP SEP2022","2021-08-18 14:57:00","2021-08-18","14:57:00",3366,2,6.39,NA,"     Potassium QC BY (SPH) Advia 1650 - 1, PHC BR LC Chemistry L2 LOT #: 92902 EXP SEP2022",6.45,0.09
